season,game,date,batting_team,bowling_team,skin,pair,batter,bowler,over,ball,delivery_raw,delivery_type,delivery_sub,runs
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Rickard Swartz,12,3,0,runs,,0
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Rickard Swartz,12,4,1,runs,,1
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Jesse Kotze,13,1,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Jesse Kotze,13,3,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Jesse Kotze,13,4,nb,extra,noball,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Jesse Kotze,13,5,1,runs,,1
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Ruben Van Tonder,14,2,0,runs,,0
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Ruben Van Tonder,14,3,1,runs,,1
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Ruben Van Tonder,14,6,3,runs,,3
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Evert Van Schalwyk,15,1,nb,extra,noball,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Evert Van Schalwyk,15,2,7,runs,,7
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Evert Van Schalwyk,15,3,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Evert Van Schalwyk,15,4,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,Evert Van Schalwyk,15,6,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,James Van Der Merwe,16,1,4,runs,,4
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,James Van Der Merwe,16,3,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Ice,James Van Der Merwe,16,5,7,runs,,7
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,Jesse Kotze,13,2,0,runs,,0
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,Jesse Kotze,13,6,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,Ruben Van Tonder,14,1,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,Ruben Van Tonder,14,4,0,runs,,0
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,Ruben Van Tonder,14,5,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,Evert Van Schalwyk,15,5,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,James Van Der Merwe,16,2,5,runs,,5
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,James Van Der Merwe,16,4,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,James Van Der Merwe,16,6,w,wicket,caught,-5
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,4,Ice & Akhil,Akhil,James Van Der Merwe,16,7,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Kieran,1,1,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Kieran,1,3,6,runs,,6
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Kieran,1,6,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Chibin,2,1,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Chibin,2,4,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Chibin,2,6,3,runs,,3
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Ameer,3,1,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Ameer,3,3,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Ameer,3,4,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Ameer,3,6,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Akhil,4,1,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Akhil,4,3,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Akhil,4,5,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Evert Van Schalwyk,Akhil,4,6,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Kieran,1,2,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Kieran,1,4,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Kieran,1,5,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Chibin,2,2,b,wicket,bowled,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Chibin,2,3,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Chibin,2,5,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Ameer,3,2,5,runs,,5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Ameer,3,5,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Akhil,4,2,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,1,Evert Van Schalwyk & Jesse Kotze,Jesse Kotze,Akhil,4,4,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Shaun,5,1,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Shaun,5,6,nb,extra,noball,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Vijay,6,3,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Vijay,6,5,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Vijay,6,6,c,wicket,caught,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Arun,7,2,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Arun,7,4,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Ice,8,3,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Ice,8,4,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,James Van Der Merwe,Ice,8,6,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Shaun,5,2,nb,extra,noball,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Shaun,5,3,w,wicket,caught,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Shaun,5,4,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Shaun,5,5,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Vijay,6,1,w,wicket,caught,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Vijay,6,2,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Vijay,6,4,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Arun,7,1,nb2,extra,noball,4
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Arun,7,3,2,runs,,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Arun,7,5,nb,extra,noball,2
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Arun,7,6,1,runs,,1
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Ice,8,1,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Ice,8,2,5,runs,,5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,2,James Van Der Merwe & Rickard Swartz,Rickard Swartz,Ice,8,5,3,runs,,3
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Kieran,9,1,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Kieran,9,2,b,wicket,bowled,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Kieran,9,3,c,wicket,caught,-5
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Kieran,9,5,3,runs,,3
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Ameer,10,3,0,runs,,0
autumn2026,G10,2026-03-17,Duck Hunters,Durban Mallu's,3,Dian Botha & Zander Jansen Van Rensburg,Dian Botha,Ameer,10,4,2,runs,,2
